passenger_id,name,passenger_type,loyalty_level
P013990,Passenger_13990,UNACCOMPANIED_MINOR,0
P013991,Passenger_13991,UNACCOMPANIED_MINOR,2
P013992,Passenger_13992,VIP,3
P013993,Passenger_13993,NORMAL,1
P013994,Passenger_13994,LOYALTY,3
P013995,Passenger_13995,UNACCOMPANIED_MINOR,2
P013996,Passenger_13996,NORMAL,1
P013997,Passenger_13997,LOYALTY,0
P013998,Passenger_13998,VIP,3
P013999,Passenger_13999,NORMAL,3
P014000,Passenger_14000,VIP,4
P014001,Passenger_14001,LOYALTY,1
P014002,Passenger_14002,UNACCOMPANIED_MINOR,3
P014003,Passenger_14003,VIP,4
P014004,Passenger_14004,NORMAL,0
P014005,Passenger_14005,UNACCOMPANIED_MINOR,3
P014006,Passenger_14006,NORMAL,3
P014007,Passenger_14007,LOYALTY,2
P014008,Passenger_14008,LOYALTY,3
P014009,Passenger_14009,UNACCOMPANIED_MINOR,0
P014010,Passenger_14010,NORMAL,4
P014011,Passenger_14011,NORMAL,1
P014012,Passenger_14012,NORMAL,0
P014013,Passenger_14013,NORMAL,1
P014014,Passenger_14014,LOYALTY,0
P014015,Passenger_14015,NORMAL,4
P014016,Passenger_14016,LOYALTY,2
P014017,Passenger_14017,NORMAL,4
P014018,Passenger_14018,NORMAL,1
P014019,Passenger_14019,VIP,1
P014020,Passenger_14020,VIP,3
P014021,Passenger_14021,NORMAL,2
P014022,Passenger_14022,LOYALTY,4
P014023,Passenger_14023,NORMAL,4
P014024,Passenger_14024,VIP,1
P014025,Passenger_14025,NORMAL,2
P014026,Passenger_14026,VIP,4
P014027,Passenger_14027,NORMAL,2
P014028,Passenger_14028,UNACCOMPANIED_MINOR,2
P014029,Passenger_14029,NORMAL,4
P014030,Passenger_14030,LOYALTY,2
P014031,Passenger_14031,VIP,0
P014032,Passenger_14032,UNACCOMPANIED_MINOR,1
P014033,Passenger_14033,VIP,2
P014034,Passenger_14034,VIP,2
P014035,Passenger_14035,LOYALTY,0
P014036,Passenger_14036,NORMAL,3
P014037,Passenger_14037,LOYALTY,2
P014038,Passenger_14038,NORMAL,4
P014039,Passenger_14039,UNACCOMPANIED_MINOR,3
P014040,Passenger_14040,LOYALTY,3
P014041,Passenger_14041,LOYALTY,0
P014042,Passenger_14042,VIP,4
P014043,Passenger_14043,LOYALTY,3
P014044,Passenger_14044,NORMAL,2
P014045,Passenger_14045,LOYALTY,0
P014046,Passenger_14046,LOYALTY,0
P014047,Passenger_14047,UNACCOMPANIED_MINOR,0
P014048,Passenger_14048,NORMAL,1
P014049,Passenger_14049,VIP,3
P014050,Passenger_14050,NORMAL,4
P014051,Passenger_14051,UNACCOMPANIED_MINOR,4
P014052,Passenger_14052,NORMAL,1
P014053,Passenger_14053,NORMAL,2
P014054,Passenger_14054,LOYALTY,3
P014055,Passenger_14055,LOYALTY,0
P014056,Passenger_14056,NORMAL,1
P014057,Passenger_14057,NORMAL,1
P014058,Passenger_14058,VIP,3
P014059,Passenger_14059,UNACCOMPANIED_MINOR,4
P014060,Passenger_14060,LOYALTY,3
P014061,Passenger_14061,LOYALTY,4
P014062,Passenger_14062,LOYALTY,3
P014063,Passenger_14063,LOYALTY,4
P014064,Passenger_14064,NORMAL,1
P014065,Passenger_14065,NORMAL,4
P014066,Passenger_14066,VIP,3
P014067,Passenger_14067,LOYALTY,2
P014068,Passenger_14068,LOYALTY,3
P014069,Passenger_14069,NORMAL,1
P014070,Passenger_14070,VIP,4
P014071,Passenger_14071,NORMAL,4
P014072,Passenger_14072,LOYALTY,4
P014073,Passenger_14073,LOYALTY,1
P014074,Passenger_14074,UNACCOMPANIED_MINOR,3
P014075,Passenger_14075,UNACCOMPANIED_MINOR,4
P014076,Passenger_14076,UNACCOMPANIED_MINOR,2
P014077,Passenger_14077,VIP,2
P014078,Passenger_14078,NORMAL,0
P014079,Passenger_14079,LOYALTY,2
P014080,Passenger_14080,LOYALTY,0
P014081,Passenger_14081,VIP,4
P014082,Passenger_14082,LOYALTY,1
P014083,Passenger_14083,LOYALTY,1
P014084,Passenger_14084,NORMAL,1
P014085,Passenger_14085,UNACCOMPANIED_MINOR,4
P014086,Passenger_14086,UNACCOMPANIED_MINOR,4
P014087,Passenger_14087,VIP,3
P014088,Passenger_14088,UNACCOMPANIED_MINOR,2
P014089,Passenger_14089,UNACCOMPANIED_MINOR,4
P014090,Passenger_14090,VIP,2
P014091,Passenger_14091,VIP,1
P014092,Passenger_14092,UNACCOMPANIED_MINOR,2
P014093,Passenger_14093,NORMAL,3
P014094,Passenger_14094,VIP,1
P014095,Passenger_14095,LOYALTY,2
P014096,Passenger_14096,VIP,3
P014097,Passenger_14097,LOYALTY,2
P014098,Passenger_14098,VIP,3
P014099,Passenger_14099,VIP,2
P014100,Passenger_14100,UNACCOMPANIED_MINOR,1
P014101,Passenger_14101,UNACCOMPANIED_MINOR,1
P014102,Passenger_14102,UNACCOMPANIED_MINOR,0
P014103,Passenger_14103,NORMAL,3
P014104,Passenger_14104,UNACCOMPANIED_MINOR,2
P014105,Passenger_14105,UNACCOMPANIED_MINOR,2
P014106,Passenger_14106,VIP,2
P014107,Passenger_14107,VIP,4
P014108,Passenger_14108,NORMAL,3
P014109,Passenger_14109,LOYALTY,2
P014110,Passenger_14110,VIP,0
P014111,Passenger_14111,VIP,1
P014112,Passenger_14112,LOYALTY,4
P014113,Passenger_14113,NORMAL,4
P014114,Passenger_14114,VIP,1
P014115,Passenger_14115,UNACCOMPANIED_MINOR,4
P014116,Passenger_14116,NORMAL,0
P014117,Passenger_14117,LOYALTY,0
P014118,Passenger_14118,LOYALTY,1
P014119,Passenger_14119,UNACCOMPANIED_MINOR,3
P014120,Passenger_14120,UNACCOMPANIED_MINOR,4
P014121,Passenger_14121,UNACCOMPANIED_MINOR,2
P014122,Passenger_14122,NORMAL,2
P014123,Passenger_14123,LOYALTY,0
P014124,Passenger_14124,UNACCOMPANIED_MINOR,3
P014125,Passenger_14125,UNACCOMPANIED_MINOR,3
P014126,Passenger_14126,LOYALTY,4
P014127,Passenger_14127,VIP,4
P014128,Passenger_14128,NORMAL,1
P014129,Passenger_14129,VIP,0
P014130,Passenger_14130,UNACCOMPANIED_MINOR,1
P014131,Passenger_14131,NORMAL,1
P014132,Passenger_14132,VIP,3
P014133,Passenger_14133,LOYALTY,4
P014134,Passenger_14134,UNACCOMPANIED_MINOR,2
P014135,Passenger_14135,NORMAL,1
P014136,Passenger_14136,NORMAL,0
P014137,Passenger_14137,NORMAL,1
P014138,Passenger_14138,NORMAL,2
P014139,Passenger_14139,UNACCOMPANIED_MINOR,2
P014140,Passenger_14140,UNACCOMPANIED_MINOR,0
P014141,Passenger_14141,LOYALTY,2
P014142,Passenger_14142,LOYALTY,2
P014143,Passenger_14143,LOYALTY,2
P014144,Passenger_14144,VIP,1
P014145,Passenger_14145,LOYALTY,0
P014146,Passenger_14146,UNACCOMPANIED_MINOR,1
P014147,Passenger_14147,VIP,0
P014148,Passenger_14148,UNACCOMPANIED_MINOR,2
P014149,Passenger_14149,VIP,2
P014150,Passenger_14150,LOYALTY,4
P014151,Passenger_14151,LOYALTY,2
P014152,Passenger_14152,LOYALTY,0
P014153,Passenger_14153,VIP,3
P014154,Passenger_14154,UNACCOMPANIED_MINOR,0
P014155,Passenger_14155,NORMAL,2
P014156,Passenger_14156,UNACCOMPANIED_MINOR,2
P014157,Passenger_14157,LOYALTY,3
P014158,Passenger_14158,VIP,2
P014159,Passenger_14159,VIP,4
P014160,Passenger_14160,LOYALTY,3
P014161,Passenger_14161,VIP,1
P014162,Passenger_14162,LOYALTY,4
P014163,Passenger_14163,UNACCOMPANIED_MINOR,0
P014164,Passenger_14164,VIP,4
P014165,Passenger_14165,NORMAL,4
P014166,Passenger_14166,VIP,2
P014167,Passenger_14167,LOYALTY,1
P014168,Passenger_14168,NORMAL,3
P014169,Passenger_14169,LOYALTY,4
P014170,Passenger_14170,VIP,2
P014171,Passenger_14171,NORMAL,4
P014172,Passenger_14172,NORMAL,1
P014173,Passenger_14173,VIP,3
P014174,Passenger_14174,NORMAL,2
P014175,Passenger_14175,UNACCOMPANIED_MINOR,4
P014176,Passenger_14176,NORMAL,1
P014177,Passenger_14177,NORMAL,0
P014178,Passenger_14178,UNACCOMPANIED_MINOR,0
P014179,Passenger_14179,LOYALTY,1
P014180,Passenger_14180,LOYALTY,3
P014181,Passenger_14181,UNACCOMPANIED_MINOR,4
P014182,Passenger_14182,NORMAL,4
P014183,Passenger_14183,VIP,1
P014184,Passenger_14184,UNACCOMPANIED_MINOR,4
P014185,Passenger_14185,VIP,3
P014186,Passenger_14186,LOYALTY,1
P014187,Passenger_14187,UNACCOMPANIED_MINOR,0
P014188,Passenger_14188,VIP,0
P014189,Passenger_14189,NORMAL,2
P014190,Passenger_14190,UNACCOMPANIED_MINOR,0
P014191,Passenger_14191,VIP,4
P014192,Passenger_14192,UNACCOMPANIED_MINOR,3
P014193,Passenger_14193,UNACCOMPANIED_MINOR,3
P014194,Passenger_14194,LOYALTY,2
P014195,Passenger_14195,LOYALTY,4
P014196,Passenger_14196,NORMAL,1
P014197,Passenger_14197,LOYALTY,2
P014198,Passenger_14198,LOYALTY,4
P014199,Passenger_14199,LOYALTY,1
P014200,Passenger_14200,VIP,0
P014201,Passenger_14201,UNACCOMPANIED_MINOR,0
P014202,Passenger_14202,LOYALTY,1
P014203,Passenger_14203,VIP,2
P014204,Passenger_14204,UNACCOMPANIED_MINOR,1
P014205,Passenger_14205,LOYALTY,4
P014206,Passenger_14206,LOYALTY,1
P014207,Passenger_14207,UNACCOMPANIED_MINOR,4
P014208,Passenger_14208,VIP,4
P014209,Passenger_14209,VIP,0
P014210,Passenger_14210,NORMAL,4
P014211,Passenger_14211,UNACCOMPANIED_MINOR,3
P014212,Passenger_14212,NORMAL,0
P014213,Passenger_14213,VIP,0
P014214,Passenger_14214,LOYALTY,1
P014215,Passenger_14215,NORMAL,4
P014216,Passenger_14216,VIP,1
P014217,Passenger_14217,VIP,4
P014218,Passenger_14218,LOYALTY,0
P014219,Passenger_14219,UNACCOMPANIED_MINOR,3
P014220,Passenger_14220,VIP,0
P014221,Passenger_14221,NORMAL,2
P014222,Passenger_14222,LOYALTY,1
P014223,Passenger_14223,UNACCOMPANIED_MINOR,3
P014224,Passenger_14224,UNACCOMPANIED_MINOR,1
P014225,Passenger_14225,UNACCOMPANIED_MINOR,4
P014226,Passenger_14226,VIP,1
P014227,Passenger_14227,UNACCOMPANIED_MINOR,0
P014228,Passenger_14228,VIP,0
P014229,Passenger_14229,LOYALTY,1
P014230,Passenger_14230,LOYALTY,4
P014231,Passenger_14231,UNACCOMPANIED_MINOR,4
P014232,Passenger_14232,LOYALTY,3
P014233,Passenger_14233,NORMAL,0
P014234,Passenger_14234,NORMAL,1
P014235,Passenger_14235,VIP,3
P014236,Passenger_14236,UNACCOMPANIED_MINOR,2
P014237,Passenger_14237,VIP,3
P014238,Passenger_14238,LOYALTY,2
P014239,Passenger_14239,UNACCOMPANIED_MINOR,2
P014240,Passenger_14240,VIP,3
P014241,Passenger_14241,UNACCOMPANIED_MINOR,0
P014242,Passenger_14242,UNACCOMPANIED_MINOR,3
P014243,Passenger_14243,VIP,3
P014244,Passenger_14244,UNACCOMPANIED_MINOR,0
P014245,Passenger_14245,LOYALTY,0
P014246,Passenger_14246,NORMAL,0
P014247,Passenger_14247,NORMAL,0
P014248,Passenger_14248,UNACCOMPANIED_MINOR,0
P014249,Passenger_14249,NORMAL,0
P014250,Passenger_14250,UNACCOMPANIED_MINOR,3
P014251,Passenger_14251,VIP,1
P014252,Passenger_14252,LOYALTY,1
P014253,Passenger_14253,NORMAL,1
P014254,Passenger_14254,VIP,3
P014255,Passenger_14255,LOYALTY,0
P014256,Passenger_14256,NORMAL,2
P014257,Passenger_14257,NORMAL,0
P014258,Passenger_14258,LOYALTY,4
P014259,Passenger_14259,VIP,0
P014260,Passenger_14260,VIP,1
P014261,Passenger_14261,NORMAL,0
P014262,Passenger_14262,LOYALTY,0
P014263,Passenger_14263,VIP,4
P014264,Passenger_14264,LOYALTY,2
P014265,Passenger_14265,LOYALTY,2
P014266,Passenger_14266,NORMAL,1
P014267,Passenger_14267,LOYALTY,2
P014268,Passenger_14268,LOYALTY,1
P014269,Passenger_14269,UNACCOMPANIED_MINOR,3
P014270,Passenger_14270,LOYALTY,4
P014271,Passenger_14271,VIP,0
P014272,Passenger_14272,NORMAL,4
P014273,Passenger_14273,NORMAL,2
P014274,Passenger_14274,LOYALTY,0
P014275,Passenger_14275,LOYALTY,4
P014276,Passenger_14276,VIP,4
P014277,Passenger_14277,UNACCOMPANIED_MINOR,1
P014278,Passenger_14278,NORMAL,3
P014279,Passenger_14279,UNACCOMPANIED_MINOR,4
P014280,Passenger_14280,VIP,0
P014281,Passenger_14281,NORMAL,3
P014282,Passenger_14282,VIP,3
P014283,Passenger_14283,LOYALTY,0
P014284,Passenger_14284,VIP,3
P014285,Passenger_14285,LOYALTY,2
P014286,Passenger_14286,UNACCOMPANIED_MINOR,3
P014287,Passenger_14287,NORMAL,1
P014288,Passenger_14288,NORMAL,3
P014289,Passenger_14289,UNACCOMPANIED_MINOR,4
P014290,Passenger_14290,LOYALTY,3
P014291,Passenger_14291,NORMAL,1
P014292,Passenger_14292,VIP,1
P014293,Passenger_14293,LOYALTY,3
P014294,Passenger_14294,NORMAL,2
P014295,Passenger_14295,VIP,3
P014296,Passenger_14296,VIP,0
P014297,Passenger_14297,NORMAL,1
P014298,Passenger_14298,UNACCOMPANIED_MINOR,3
P014299,Passenger_14299,UNACCOMPANIED_MINOR,2
P014300,Passenger_14300,NORMAL,2
P014301,Passenger_14301,VIP,2
P014302,Passenger_14302,UNACCOMPANIED_MINOR,4
P014303,Passenger_14303,UNACCOMPANIED_MINOR,4
P014304,Passenger_14304,UNACCOMPANIED_MINOR,4
P014305,Passenger_14305,LOYALTY,0
P014306,Passenger_14306,UNACCOMPANIED_MINOR,0
P014307,Passenger_14307,NORMAL,3
P014308,Passenger_14308,NORMAL,4
P014309,Passenger_14309,LOYALTY,4
P014310,Passenger_14310,LOYALTY,0
P014311,Passenger_14311,NORMAL,2
P014312,Passenger_14312,LOYALTY,2
P014313,Passenger_14313,UNACCOMPANIED_MINOR,1
P014314,Passenger_14314,VIP,3
P014315,Passenger_14315,VIP,3
P014316,Passenger_14316,VIP,4
P014317,Passenger_14317,NORMAL,0
P014318,Passenger_14318,LOYALTY,3
P014319,Passenger_14319,VIP,2
P014320,Passenger_14320,UNACCOMPANIED_MINOR,0
P014321,Passenger_14321,UNACCOMPANIED_MINOR,4
P014322,Passenger_14322,UNACCOMPANIED_MINOR,4
P014323,Passenger_14323,LOYALTY,3
P014324,Passenger_14324,VIP,3
P014325,Passenger_14325,UNACCOMPANIED_MINOR,1
P014326,Passenger_14326,LOYALTY,3
P014327,Passenger_14327,UNACCOMPANIED_MINOR,3
P014328,Passenger_14328,VIP,2
P014329,Passenger_14329,VIP,2
P014330,Passenger_14330,VIP,0
P014331,Passenger_14331,VIP,3
P014332,Passenger_14332,VIP,3
P014333,Passenger_14333,UNACCOMPANIED_MINOR,4
P014334,Passenger_14334,VIP,2
P014335,Passenger_14335,UNACCOMPANIED_MINOR,4
P014336,Passenger_14336,VIP,3
P014337,Passenger_14337,UNACCOMPANIED_MINOR,2
P014338,Passenger_14338,VIP,3
P014339,Passenger_14339,UNACCOMPANIED_MINOR,1
P014340,Passenger_14340,VIP,4
P014341,Passenger_14341,LOYALTY,2
P014342,Passenger_14342,UNACCOMPANIED_MINOR,2
P014343,Passenger_14343,LOYALTY,3
P014344,Passenger_14344,UNACCOMPANIED_MINOR,3
P014345,Passenger_14345,UNACCOMPANIED_MINOR,0
P014346,Passenger_14346,UNACCOMPANIED_MINOR,0
P014347,Passenger_14347,NORMAL,4
P014348,Passenger_14348,VIP,2
P014349,Passenger_14349,LOYALTY,3
P014350,Passenger_14350,LOYALTY,4
P014351,Passenger_14351,UNACCOMPANIED_MINOR,2
P014352,Passenger_14352,LOYALTY,3
P014353,Passenger_14353,LOYALTY,0
P014354,Passenger_14354,LOYALTY,2
P014355,Passenger_14355,LOYALTY,3
P014356,Passenger_14356,NORMAL,4
P014357,Passenger_14357,UNACCOMPANIED_MINOR,4
P014358,Passenger_14358,LOYALTY,1
P014359,Passenger_14359,NORMAL,2
P014360,Passenger_14360,NORMAL,4
P014361,Passenger_14361,UNACCOMPANIED_MINOR,2
P014362,Passenger_14362,VIP,4
P014363,Passenger_14363,VIP,2
P014364,Passenger_14364,VIP,2
P014365,Passenger_14365,LOYALTY,2
P014366,Passenger_14366,UNACCOMPANIED_MINOR,1
P014367,Passenger_14367,VIP,0
P014368,Passenger_14368,LOYALTY,2
P014369,Passenger_14369,UNACCOMPANIED_MINOR,0
P014370,Passenger_14370,LOYALTY,0
P014371,Passenger_14371,VIP,0
P014372,Passenger_14372,VIP,4
P014373,Passenger_14373,NORMAL,3
P014374,Passenger_14374,NORMAL,0
P014375,Passenger_14375,UNACCOMPANIED_MINOR,2
P014376,Passenger_14376,LOYALTY,3
P014377,Passenger_14377,LOYALTY,4
P014378,Passenger_14378,VIP,1
P014379,Passenger_14379,VIP,0
P014380,Passenger_14380,UNACCOMPANIED_MINOR,0
P014381,Passenger_14381,NORMAL,4
P014382,Passenger_14382,VIP,2
P014383,Passenger_14383,LOYALTY,2
P014384,Passenger_14384,VIP,3
P014385,Passenger_14385,NORMAL,3
P014386,Passenger_14386,LOYALTY,2
P014387,Passenger_14387,NORMAL,1
P014388,Passenger_14388,UNACCOMPANIED_MINOR,2
P014389,Passenger_14389,UNACCOMPANIED_MINOR,1
P014390,Passenger_14390,NORMAL,4
P014391,Passenger_14391,LOYALTY,1
P014392,Passenger_14392,NORMAL,4
P014393,Passenger_14393,VIP,0
P014394,Passenger_14394,VIP,2
P014395,Passenger_14395,NORMAL,3
P014396,Passenger_14396,VIP,0
P014397,Passenger_14397,NORMAL,3
P014398,Passenger_14398,VIP,1
P014399,Passenger_14399,NORMAL,2
P014400,Passenger_14400,VIP,2
P014401,Passenger_14401,LOYALTY,2
P014402,Passenger_14402,LOYALTY,0
P014403,Passenger_14403,VIP,4
P014404,Passenger_14404,NORMAL,1
P014405,Passenger_14405,VIP,0
P014406,Passenger_14406,UNACCOMPANIED_MINOR,0
P014407,Passenger_14407,UNACCOMPANIED_MINOR,4
P014408,Passenger_14408,NORMAL,3
P014409,Passenger_14409,VIP,3
P014410,Passenger_14410,VIP,2
P014411,Passenger_14411,LOYALTY,0
P014412,Passenger_14412,NORMAL,4
P014413,Passenger_14413,UNACCOMPANIED_MINOR,4
P014414,Passenger_14414,UNACCOMPANIED_MINOR,3
P014415,Passenger_14415,NORMAL,4
P014416,Passenger_14416,UNACCOMPANIED_MINOR,3
P014417,Passenger_14417,NORMAL,3
P014418,Passenger_14418,UNACCOMPANIED_MINOR,0
P014419,Passenger_14419,UNACCOMPANIED_MINOR,1
P014420,Passenger_14420,NORMAL,2
P014421,Passenger_14421,NORMAL,1
P014422,Passenger_14422,UNACCOMPANIED_MINOR,4
P014423,Passenger_14423,UNACCOMPANIED_MINOR,1
P014424,Passenger_14424,LOYALTY,1
P014425,Passenger_14425,VIP,3
P014426,Passenger_14426,NORMAL,0
P014427,Passenger_14427,NORMAL,4
P014428,Passenger_14428,VIP,2
P014429,Passenger_14429,LOYALTY,3
P014430,Passenger_14430,UNACCOMPANIED_MINOR,2
P014431,Passenger_14431,UNACCOMPANIED_MINOR,0
P014432,Passenger_14432,LOYALTY,1
P014433,Passenger_14433,LOYALTY,1
P014434,Passenger_14434,VIP,0
P014435,Passenger_14435,VIP,4
P014436,Passenger_14436,UNACCOMPANIED_MINOR,3
P014437,Passenger_14437,LOYALTY,1
P014438,Passenger_14438,LOYALTY,0
P014439,Passenger_14439,UNACCOMPANIED_MINOR,3
P014440,Passenger_14440,UNACCOMPANIED_MINOR,3
P014441,Passenger_14441,UNACCOMPANIED_MINOR,0
P014442,Passenger_14442,UNACCOMPANIED_MINOR,1
P014443,Passenger_14443,UNACCOMPANIED_MINOR,4
P014444,Passenger_14444,VIP,1
P014445,Passenger_14445,UNACCOMPANIED_MINOR,1
P014446,Passenger_14446,LOYALTY,1
P014447,Passenger_14447,NORMAL,1
P014448,Passenger_14448,VIP,2
P014449,Passenger_14449,LOYALTY,0
P014450,Passenger_14450,NORMAL,4
P014451,Passenger_14451,VIP,4
P014452,Passenger_14452,UNACCOMPANIED_MINOR,2
P014453,Passenger_14453,VIP,4
P014454,Passenger_14454,UNACCOMPANIED_MINOR,2
P014455,Passenger_14455,UNACCOMPANIED_MINOR,2
P014456,Passenger_14456,UNACCOMPANIED_MINOR,4
P014457,Passenger_14457,NORMAL,4
P014458,Passenger_14458,VIP,1
P014459,Passenger_14459,UNACCOMPANIED_MINOR,2
P014460,Passenger_14460,LOYALTY,3
P014461,Passenger_14461,VIP,0
P014462,Passenger_14462,LOYALTY,1
P014463,Passenger_14463,NORMAL,2
P014464,Passenger_14464,NORMAL,1
P014465,Passenger_14465,VIP,1
P014466,Passenger_14466,NORMAL,0
P014467,Passenger_14467,NORMAL,4
P014468,Passenger_14468,VIP,4
P014469,Passenger_14469,LOYALTY,0
P014470,Passenger_14470,UNACCOMPANIED_MINOR,1
P014471,Passenger_14471,VIP,2
P014472,Passenger_14472,VIP,4
P014473,Passenger_14473,UNACCOMPANIED_MINOR,3
P014474,Passenger_14474,LOYALTY,2
P014475,Passenger_14475,UNACCOMPANIED_MINOR,1
P014476,Passenger_14476,UNACCOMPANIED_MINOR,3
P014477,Passenger_14477,LOYALTY,2
P014478,Passenger_14478,LOYALTY,0
P014479,Passenger_14479,UNACCOMPANIED_MINOR,3
P014480,Passenger_14480,UNACCOMPANIED_MINOR,1
P014481,Passenger_14481,VIP,3
P014482,Passenger_14482,LOYALTY,0
P014483,Passenger_14483,NORMAL,4
P014484,Passenger_14484,LOYALTY,4
P014485,Passenger_14485,UNACCOMPANIED_MINOR,4
P014486,Passenger_14486,UNACCOMPANIED_MINOR,0
P014487,Passenger_14487,UNACCOMPANIED_MINOR,2
P014488,Passenger_14488,UNACCOMPANIED_MINOR,0
P014489,Passenger_14489,NORMAL,3
P014490,Passenger_14490,LOYALTY,2
P014491,Passenger_14491,NORMAL,4
P014492,Passenger_14492,NORMAL,0
P014493,Passenger_14493,UNACCOMPANIED_MINOR,1
P014494,Passenger_14494,NORMAL,4
P014495,Passenger_14495,UNACCOMPANIED_MINOR,1
P014496,Passenger_14496,UNACCOMPANIED_MINOR,2
P014497,Passenger_14497,UNACCOMPANIED_MINOR,4
P014498,Passenger_14498,NORMAL,0
P014499,Passenger_14499,UNACCOMPANIED_MINOR,1
P014500,Passenger_14500,NORMAL,0
P014501,Passenger_14501,LOYALTY,4
P014502,Passenger_14502,UNACCOMPANIED_MINOR,0
P014503,Passenger_14503,VIP,4
P014504,Passenger_14504,VIP,3
P014505,Passenger_14505,VIP,0
P014506,Passenger_14506,VIP,3
P014507,Passenger_14507,VIP,1
P014508,Passenger_14508,NORMAL,0
P014509,Passenger_14509,LOYALTY,0
P014510,Passenger_14510,NORMAL,1
P014511,Passenger_14511,UNACCOMPANIED_MINOR,0
P014512,Passenger_14512,LOYALTY,4
P014513,Passenger_14513,LOYALTY,3
P014514,Passenger_14514,LOYALTY,2
P014515,Passenger_14515,LOYALTY,4
P014516,Passenger_14516,VIP,2
P014517,Passenger_14517,UNACCOMPANIED_MINOR,1
P014518,Passenger_14518,LOYALTY,1
P014519,Passenger_14519,LOYALTY,0
P014520,Passenger_14520,VIP,4
P014521,Passenger_14521,NORMAL,2
P014522,Passenger_14522,NORMAL,3
P014523,Passenger_14523,NORMAL,4
P014524,Passenger_14524,UNACCOMPANIED_MINOR,1
P014525,Passenger_14525,NORMAL,4
P014526,Passenger_14526,LOYALTY,3
P014527,Passenger_14527,VIP,4
P014528,Passenger_14528,VIP,0
P014529,Passenger_14529,NORMAL,3
P014530,Passenger_14530,VIP,2
P014531,Passenger_14531,LOYALTY,1
P014532,Passenger_14532,NORMAL,4
P014533,Passenger_14533,LOYALTY,3
P014534,Passenger_14534,UNACCOMPANIED_MINOR,0
P014535,Passenger_14535,LOYALTY,0
P014536,Passenger_14536,LOYALTY,2
P014537,Passenger_14537,LOYALTY,1
P014538,Passenger_14538,LOYALTY,0
P014539,Passenger_14539,UNACCOMPANIED_MINOR,1
P014540,Passenger_14540,NORMAL,3
P014541,Passenger_14541,LOYALTY,4
P014542,Passenger_14542,NORMAL,2
P014543,Passenger_14543,VIP,0
P014544,Passenger_14544,LOYALTY,4
P014545,Passenger_14545,LOYALTY,0
P014546,Passenger_14546,VIP,2
P014547,Passenger_14547,NORMAL,0
P014548,Passenger_14548,UNACCOMPANIED_MINOR,2
P014549,Passenger_14549,LOYALTY,4
P014550,Passenger_14550,VIP,3
P014551,Passenger_14551,VIP,2
P014552,Passenger_14552,LOYALTY,3
P014553,Passenger_14553,NORMAL,1
P014554,Passenger_14554,NORMAL,4
P014555,Passenger_14555,LOYALTY,2
P014556,Passenger_14556,VIP,4
P014557,Passenger_14557,LOYALTY,3
P014558,Passenger_14558,UNACCOMPANIED_MINOR,3
P014559,Passenger_14559,UNACCOMPANIED_MINOR,4
P014560,Passenger_14560,NORMAL,4
P014561,Passenger_14561,UNACCOMPANIED_MINOR,3
P014562,Passenger_14562,VIP,4
P014563,Passenger_14563,UNACCOMPANIED_MINOR,3
P014564,Passenger_14564,LOYALTY,1
P014565,Passenger_14565,VIP,3
P014566,Passenger_14566,NORMAL,0
P014567,Passenger_14567,NORMAL,3
P014568,Passenger_14568,UNACCOMPANIED_MINOR,1
P014569,Passenger_14569,NORMAL,3
P014570,Passenger_14570,LOYALTY,4
P014571,Passenger_14571,VIP,1
P014572,Passenger_14572,LOYALTY,2
P014573,Passenger_14573,LOYALTY,3
P014574,Passenger_14574,LOYALTY,4
P014575,Passenger_14575,LOYALTY,2
P014576,Passenger_14576,VIP,2
P014577,Passenger_14577,VIP,2
P014578,Passenger_14578,LOYALTY,0
P014579,Passenger_14579,LOYALTY,4
P014580,Passenger_14580,NORMAL,0
P014581,Passenger_14581,NORMAL,4
P014582,Passenger_14582,VIP,4
P014583,Passenger_14583,NORMAL,1
P014584,Passenger_14584,VIP,2
P014585,Passenger_14585,VIP,3
P014586,Passenger_14586,UNACCOMPANIED_MINOR,1
P014587,Passenger_14587,VIP,3
P014588,Passenger_14588,NORMAL,2
P014589,Passenger_14589,UNACCOMPANIED_MINOR,4
P014590,Passenger_14590,NORMAL,1
P014591,Passenger_14591,VIP,0
P014592,Passenger_14592,VIP,4
P014593,Passenger_14593,LOYALTY,0
P014594,Passenger_14594,VIP,4
P014595,Passenger_14595,UNACCOMPANIED_MINOR,4
P014596,Passenger_14596,VIP,2
P014597,Passenger_14597,LOYALTY,1
P014598,Passenger_14598,VIP,3
P014599,Passenger_14599,VIP,2
P014600,Passenger_14600,VIP,3
P014601,Passenger_14601,LOYALTY,4
P014602,Passenger_14602,NORMAL,0
P014603,Passenger_14603,VIP,3
P014604,Passenger_14604,UNACCOMPANIED_MINOR,0
P014605,Passenger_14605,LOYALTY,3
P014606,Passenger_14606,UNACCOMPANIED_MINOR,0
P014607,Passenger_14607,VIP,2
P014608,Passenger_14608,LOYALTY,3
P014609,Passenger_14609,VIP,2
P014610,Passenger_14610,UNACCOMPANIED_MINOR,2
P014611,Passenger_14611,LOYALTY,0
P014612,Passenger_14612,NORMAL,3
P014613,Passenger_14613,NORMAL,3
P014614,Passenger_14614,NORMAL,1
P014615,Passenger_14615,VIP,0
P014616,Passenger_14616,LOYALTY,3
P014617,Passenger_14617,UNACCOMPANIED_MINOR,4
