pnr_id,passenger_id,flight_id,seat_class
PNR003270,P003270,FL07653,ECONOMY
PNR003271,P003271,FL07481,ECONOMY
PNR003272,P003272,FL05824,FIRST
PNR003273,P003273,FL05072,FIRST
PNR003274,P003274,FL02374,BUSINESS
PNR003275,P003275,FL05293,FIRST
PNR003276,P003276,FL04426,BUSINESS
PNR003277,P003277,FL09035,FIRST
PNR003278,P003278,FL03910,ECONOMY
PNR003279,P003279,FL03474,ECONOMY
PNR003280,P003280,FL06066,FIRST
PNR003281,P003281,FL06237,FIRST
PNR003282,P003282,FL07833,BUSINESS
PNR003283,P003283,FL09908,ECONOMY
PNR003284,P003284,FL00035,ECONOMY
PNR003285,P003285,FL08326,BUSINESS
PNR003286,P003286,FL00813,FIRST
PNR003287,P003287,FL06198,BUSINESS
PNR003288,P003288,FL07783,FIRST
PNR003289,P003289,FL03454,FIRST
PNR003290,P003290,FL09709,BUSINESS
PNR003291,P003291,FL04304,ECONOMY
PNR003292,P003292,FL01317,FIRST
PNR003293,P003293,FL02245,BUSINESS
PNR003294,P003294,FL04547,FIRST
PNR003295,P003295,FL08951,BUSINESS
PNR003296,P003296,FL01213,ECONOMY
PNR003297,P003297,FL06869,FIRST
PNR003298,P003298,FL01102,FIRST
PNR003299,P003299,FL00646,ECONOMY
PNR003300,P003300,FL04590,FIRST
PNR003301,P003301,FL02908,BUSINESS
PNR003302,P003302,FL07457,BUSINESS
PNR003303,P003303,FL03931,FIRST
PNR003304,P003304,FL05194,BUSINESS
PNR003305,P003305,FL07103,FIRST
PNR003306,P003306,FL02954,FIRST
PNR003307,P003307,FL02854,ECONOMY
PNR003308,P003308,FL00964,ECONOMY
PNR003309,P003309,FL03454,FIRST
PNR003310,P003310,FL06250,BUSINESS
PNR003311,P003311,FL09066,BUSINESS
PNR003312,P003312,FL04596,BUSINESS
PNR003313,P003313,FL05020,FIRST
PNR003314,P003314,FL05039,BUSINESS
PNR003315,P003315,FL06574,BUSINESS
PNR003316,P003316,FL00410,FIRST
PNR003317,P003317,FL01336,BUSINESS
PNR003318,P003318,FL04108,BUSINESS
PNR003319,P003319,FL06192,BUSINESS
PNR003320,P003320,FL09636,FIRST
PNR003321,P003321,FL01701,ECONOMY
PNR003322,P003322,FL05274,FIRST
PNR003323,P003323,FL00042,BUSINESS
PNR003324,P003324,FL09621,ECONOMY
PNR003325,P003325,FL05210,ECONOMY
PNR003326,P003326,FL07124,ECONOMY
PNR003327,P003327,FL09592,BUSINESS
PNR003328,P003328,FL07987,ECONOMY
PNR003329,P003329,FL03354,ECONOMY
PNR003330,P003330,FL04536,FIRST
PNR003331,P003331,FL03158,FIRST
PNR003332,P003332,FL07863,ECONOMY
PNR003333,P003333,FL00842,FIRST
PNR003334,P003334,FL01821,ECONOMY
PNR003335,P003335,FL02568,ECONOMY
PNR003336,P003336,FL08999,BUSINESS
PNR003337,P003337,FL04311,BUSINESS
PNR003338,P003338,FL08817,BUSINESS
PNR003339,P003339,FL03290,FIRST
PNR003340,P003340,FL00039,BUSINESS
PNR003341,P003341,FL01096,ECONOMY
PNR003342,P003342,FL07060,FIRST
PNR003343,P003343,FL03761,BUSINESS
PNR003344,P003344,FL06689,ECONOMY
PNR003345,P003345,FL09934,ECONOMY
PNR003346,P003346,FL00960,ECONOMY
PNR003347,P003347,FL07720,FIRST
PNR003348,P003348,FL00977,ECONOMY
PNR003349,P003349,FL05302,BUSINESS
PNR003350,P003350,FL00410,BUSINESS
PNR003351,P003351,FL07639,BUSINESS
PNR003352,P003352,FL06302,BUSINESS
PNR003353,P003353,FL09009,ECONOMY
PNR003354,P003354,FL08423,FIRST
PNR003355,P003355,FL07053,ECONOMY
PNR003356,P003356,FL07569,FIRST
PNR003357,P003357,FL01104,BUSINESS
PNR003358,P003358,FL08523,FIRST
PNR003359,P003359,FL09574,BUSINESS
PNR003360,P003360,FL09117,ECONOMY
PNR003361,P003361,FL08891,ECONOMY
PNR003362,P003362,FL05302,ECONOMY
PNR003363,P003363,FL04317,ECONOMY
PNR003364,P003364,FL00172,ECONOMY
PNR003365,P003365,FL09050,FIRST
PNR003366,P003366,FL00658,FIRST
PNR003367,P003367,FL08587,FIRST
PNR003368,P003368,FL03284,FIRST
PNR003369,P003369,FL04614,BUSINESS
PNR003370,P003370,FL08413,ECONOMY
PNR003371,P003371,FL03253,FIRST
PNR003372,P003372,FL01886,BUSINESS
PNR003373,P003373,FL06898,FIRST
PNR003374,P003374,FL09391,BUSINESS
PNR003375,P003375,FL03761,BUSINESS
PNR003376,P003376,FL02843,BUSINESS
PNR003377,P003377,FL02562,BUSINESS
PNR003378,P003378,FL06378,FIRST
PNR003379,P003379,FL00519,ECONOMY
PNR003380,P003380,FL03599,FIRST
PNR003381,P003381,FL06265,BUSINESS
PNR003382,P003382,FL05462,FIRST
PNR003383,P003383,FL05660,ECONOMY
PNR003384,P003384,FL09445,BUSINESS
PNR003385,P003385,FL05124,ECONOMY
PNR003386,P003386,FL05686,BUSINESS
PNR003387,P003387,FL07526,ECONOMY
PNR003388,P003388,FL03378,ECONOMY
PNR003389,P003389,FL02954,BUSINESS
PNR003390,P003390,FL04839,ECONOMY
PNR003391,P003391,FL08997,BUSINESS
PNR003392,P003392,FL07590,ECONOMY
PNR003393,P003393,FL06681,FIRST
PNR003394,P003394,FL04221,BUSINESS
PNR003395,P003395,FL04575,FIRST
PNR003396,P003396,FL09298,BUSINESS
PNR003397,P003397,FL02980,BUSINESS
PNR003398,P003398,FL07881,ECONOMY
PNR003399,P003399,FL08057,BUSINESS
PNR003400,P003400,FL09257,BUSINESS
PNR003401,P003401,FL03530,BUSINESS
PNR003402,P003402,FL07103,FIRST
PNR003403,P003403,FL03180,FIRST
PNR003404,P003404,FL07173,BUSINESS
PNR003405,P003405,FL08410,BUSINESS
PNR003406,P003406,FL05007,FIRST
PNR003407,P003407,FL08281,FIRST
PNR003408,P003408,FL05787,FIRST
PNR003409,P003409,FL06306,BUSINESS
PNR003410,P003410,FL02463,BUSINESS
PNR003411,P003411,FL09750,BUSINESS
PNR003412,P003412,FL08091,FIRST
PNR003413,P003413,FL06137,FIRST
PNR003414,P003414,FL09296,ECONOMY
PNR003415,P003415,FL04067,ECONOMY
PNR003416,P003416,FL09031,FIRST
PNR003417,P003417,FL05602,BUSINESS
PNR003418,P003418,FL03401,FIRST
PNR003419,P003419,FL05884,BUSINESS
PNR003420,P003420,FL04256,ECONOMY
PNR003421,P003421,FL03000,FIRST
PNR003422,P003422,FL08969,BUSINESS
PNR003423,P003423,FL07444,FIRST
PNR003424,P003424,FL08038,BUSINESS
PNR003425,P003425,FL06202,ECONOMY
PNR003426,P003426,FL08348,FIRST
PNR003427,P003427,FL07839,FIRST
PNR003428,P003428,FL07653,ECONOMY
PNR003429,P003429,FL05347,FIRST
PNR003430,P003430,FL01160,FIRST
PNR003431,P003431,FL00220,FIRST
PNR003432,P003432,FL02086,ECONOMY
PNR003433,P003433,FL08910,BUSINESS
PNR003434,P003434,FL00214,ECONOMY
PNR003435,P003435,FL02721,FIRST
PNR003436,P003436,FL05766,BUSINESS
PNR003437,P003437,FL00194,FIRST
PNR003438,P003438,FL04779,BUSINESS
PNR003439,P003439,FL08215,BUSINESS
PNR003440,P003440,FL02436,ECONOMY
PNR003441,P003441,FL01518,ECONOMY
PNR003442,P003442,FL06398,BUSINESS
PNR003443,P003443,FL06951,FIRST
PNR003444,P003444,FL03740,BUSINESS
PNR003445,P003445,FL00227,FIRST
PNR003446,P003446,FL02361,ECONOMY
PNR003447,P003447,FL03101,BUSINESS
PNR003448,P003448,FL00168,ECONOMY
PNR003449,P003449,FL01422,BUSINESS
PNR003450,P003450,FL01242,FIRST
PNR003451,P003451,FL05363,BUSINESS
PNR003452,P003452,FL02837,ECONOMY
PNR003453,P003453,FL00114,ECONOMY
PNR003454,P003454,FL04335,ECONOMY
PNR003455,P003455,FL08128,BUSINESS
PNR003456,P003456,FL09020,BUSINESS
PNR003457,P003457,FL00543,ECONOMY
PNR003458,P003458,FL03126,ECONOMY
PNR003459,P003459,FL03744,ECONOMY
PNR003460,P003460,FL08710,FIRST
PNR003461,P003461,FL01257,ECONOMY
PNR003462,P003462,FL03017,BUSINESS
PNR003463,P003463,FL01248,ECONOMY
PNR003464,P003464,FL01361,FIRST
PNR003465,P003465,FL06022,BUSINESS
PNR003466,P003466,FL05773,BUSINESS
PNR003467,P003467,FL09663,ECONOMY
PNR003468,P003468,FL03719,FIRST
PNR003469,P003469,FL09394,FIRST
PNR003470,P003470,FL00640,FIRST
PNR003471,P003471,FL00991,FIRST
PNR003472,P003472,FL06872,ECONOMY
PNR003473,P003473,FL05225,FIRST
PNR003474,P003474,FL06435,FIRST
PNR003475,P003475,FL02909,ECONOMY
PNR003476,P003476,FL05038,BUSINESS
PNR003477,P003477,FL06107,FIRST
PNR003478,P003478,FL08653,BUSINESS
PNR003479,P003479,FL00099,FIRST
PNR003480,P003480,FL01068,ECONOMY
PNR003481,P003481,FL05805,BUSINESS
PNR003482,P003482,FL05399,ECONOMY
PNR003483,P003483,FL05542,BUSINESS
PNR003484,P003484,FL03400,FIRST
PNR003485,P003485,FL06650,BUSINESS
PNR003486,P003486,FL01183,ECONOMY
PNR003487,P003487,FL02677,ECONOMY
PNR003488,P003488,FL01429,BUSINESS
PNR003489,P003489,FL01970,BUSINESS
PNR003490,P003490,FL06408,BUSINESS
PNR003491,P003491,FL09674,BUSINESS
PNR003492,P003492,FL00891,BUSINESS
PNR003493,P003493,FL03316,ECONOMY
PNR003494,P003494,FL03052,FIRST
PNR003495,P003495,FL01379,BUSINESS
PNR003496,P003496,FL01136,FIRST
PNR003497,P003497,FL08705,FIRST
PNR003498,P003498,FL04161,BUSINESS
PNR003499,P003499,FL00361,ECONOMY
PNR003500,P003500,FL05644,ECONOMY
PNR003501,P003501,FL08085,FIRST
PNR003502,P003502,FL07190,FIRST
PNR003503,P003503,FL07072,ECONOMY
PNR003504,P003504,FL06784,FIRST
PNR003505,P003505,FL05030,BUSINESS
PNR003506,P003506,FL03043,ECONOMY
PNR003507,P003507,FL08610,BUSINESS
PNR003508,P003508,FL01905,BUSINESS
PNR003509,P003509,FL03724,ECONOMY
PNR003510,P003510,FL06997,ECONOMY
PNR003511,P003511,FL01598,BUSINESS
PNR003512,P003512,FL07210,FIRST
PNR003513,P003513,FL09715,BUSINESS
PNR003514,P003514,FL00470,BUSINESS
PNR003515,P003515,FL04327,FIRST
PNR003516,P003516,FL04546,BUSINESS
PNR003517,P003517,FL04764,FIRST
PNR003518,P003518,FL07208,FIRST
PNR003519,P003519,FL01228,ECONOMY
PNR003520,P003520,FL05629,ECONOMY
PNR003521,P003521,FL04180,FIRST
PNR003522,P003522,FL06699,FIRST
PNR003523,P003523,FL05566,ECONOMY
PNR003524,P003524,FL00133,BUSINESS
PNR003525,P003525,FL06606,FIRST
PNR003526,P003526,FL01752,FIRST
PNR003527,P003527,FL06263,ECONOMY
PNR003528,P003528,FL01948,ECONOMY
PNR003529,P003529,FL05342,FIRST
PNR003530,P003530,FL01622,FIRST
PNR003531,P003531,FL07709,FIRST
PNR003532,P003532,FL08805,FIRST
PNR003533,P003533,FL07778,ECONOMY
PNR003534,P003534,FL05876,FIRST
PNR003535,P003535,FL06965,ECONOMY
PNR003536,P003536,FL07833,BUSINESS
PNR003537,P003537,FL03411,BUSINESS
PNR003538,P003538,FL06113,FIRST
PNR003539,P003539,FL07695,ECONOMY
PNR003540,P003540,FL08339,BUSINESS
PNR003541,P003541,FL05347,FIRST
PNR003542,P003542,FL03946,FIRST
PNR003543,P003543,FL09165,BUSINESS
PNR003544,P003544,FL00363,ECONOMY
PNR003545,P003545,FL09551,FIRST
PNR003546,P003546,FL00614,ECONOMY
PNR003547,P003547,FL04326,FIRST
PNR003548,P003548,FL07382,ECONOMY
PNR003549,P003549,FL08310,FIRST
PNR003550,P003550,FL03578,BUSINESS
PNR003551,P003551,FL08537,BUSINESS
PNR003552,P003552,FL05771,ECONOMY
PNR003553,P003553,FL04675,ECONOMY
PNR003554,P003554,FL09990,FIRST
PNR003555,P003555,FL06296,BUSINESS
PNR003556,P003556,FL06823,BUSINESS
PNR003557,P003557,FL01657,ECONOMY
PNR003558,P003558,FL03176,FIRST
PNR003559,P003559,FL07662,BUSINESS
PNR003560,P003560,FL03937,FIRST
PNR003561,P003561,FL03818,BUSINESS
PNR003562,P003562,FL02000,ECONOMY
PNR003563,P003563,FL07058,FIRST
PNR003564,P003564,FL07812,FIRST
PNR003565,P003565,FL00049,ECONOMY
PNR003566,P003566,FL01840,ECONOMY
PNR003567,P003567,FL01874,ECONOMY
PNR003568,P003568,FL02411,BUSINESS
PNR003569,P003569,FL02496,BUSINESS
PNR003570,P003570,FL05589,FIRST
PNR003571,P003571,FL04346,ECONOMY
PNR003572,P003572,FL01155,ECONOMY
PNR003573,P003573,FL07843,FIRST
PNR003574,P003574,FL01401,ECONOMY
PNR003575,P003575,FL01378,BUSINESS
PNR003576,P003576,FL08199,BUSINESS
PNR003577,P003577,FL00860,FIRST
PNR003578,P003578,FL07725,BUSINESS
PNR003579,P003579,FL09418,BUSINESS
PNR003580,P003580,FL01453,FIRST
PNR003581,P003581,FL03167,ECONOMY
PNR003582,P003582,FL06884,BUSINESS
PNR003583,P003583,FL03655,ECONOMY
PNR003584,P003584,FL02952,FIRST
PNR003585,P003585,FL06116,ECONOMY
PNR003586,P003586,FL07682,ECONOMY
PNR003587,P003587,FL03790,ECONOMY
PNR003588,P003588,FL09861,FIRST
PNR003589,P003589,FL01034,ECONOMY
PNR003590,P003590,FL01465,BUSINESS
PNR003591,P003591,FL03216,BUSINESS
PNR003592,P003592,FL03971,FIRST
PNR003593,P003593,FL02013,ECONOMY
PNR003594,P003594,FL08891,BUSINESS
PNR003595,P003595,FL00965,FIRST
PNR003596,P003596,FL07502,FIRST
PNR003597,P003597,FL05671,FIRST
PNR003598,P003598,FL08053,ECONOMY
PNR003599,P003599,FL03309,ECONOMY
PNR003600,P003600,FL00642,BUSINESS
PNR003601,P003601,FL07412,ECONOMY
PNR003602,P003602,FL08714,BUSINESS
PNR003603,P003603,FL01558,FIRST
PNR003604,P003604,FL06086,ECONOMY
PNR003605,P003605,FL09073,BUSINESS
PNR003606,P003606,FL04389,BUSINESS
PNR003607,P003607,FL08146,BUSINESS
PNR003608,P003608,FL05723,FIRST
PNR003609,P003609,FL07917,FIRST
PNR003610,P003610,FL08185,FIRST
PNR003611,P003611,FL06030,ECONOMY
PNR003612,P003612,FL00138,ECONOMY
PNR003613,P003613,FL04257,FIRST
PNR003614,P003614,FL02914,BUSINESS
PNR003615,P003615,FL00269,ECONOMY
PNR003616,P003616,FL06424,FIRST
PNR003617,P003617,FL05246,FIRST
PNR003618,P003618,FL02362,ECONOMY
PNR003619,P003619,FL01558,FIRST
PNR003620,P003620,FL06773,ECONOMY
PNR003621,P003621,FL06111,FIRST
PNR003622,P003622,FL07508,BUSINESS
PNR003623,P003623,FL02779,BUSINESS
PNR003624,P003624,FL06231,ECONOMY
PNR003625,P003625,FL07805,FIRST
PNR003626,P003626,FL00510,ECONOMY
PNR003627,P003627,FL02208,FIRST
PNR003628,P003628,FL06696,ECONOMY
PNR003629,P003629,FL07972,FIRST
PNR003630,P003630,FL06861,BUSINESS
PNR003631,P003631,FL04893,ECONOMY
PNR003632,P003632,FL08359,FIRST
PNR003633,P003633,FL07176,BUSINESS
PNR003634,P003634,FL08276,FIRST
PNR003635,P003635,FL01940,FIRST
PNR003636,P003636,FL02405,FIRST
PNR003637,P003637,FL01836,ECONOMY
PNR003638,P003638,FL05333,FIRST
PNR003639,P003639,FL07275,ECONOMY
PNR003640,P003640,FL08804,BUSINESS
PNR003641,P003641,FL03848,ECONOMY
PNR003642,P003642,FL02009,ECONOMY
PNR003643,P003643,FL03407,BUSINESS
PNR003644,P003644,FL05941,BUSINESS
PNR003645,P003645,FL05701,BUSINESS
PNR003646,P003646,FL09191,FIRST
PNR003647,P003647,FL07172,ECONOMY
PNR003648,P003648,FL07927,BUSINESS
PNR003649,P003649,FL09261,ECONOMY
PNR003650,P003650,FL07759,ECONOMY
PNR003651,P003651,FL07109,ECONOMY
PNR003652,P003652,FL09777,ECONOMY
PNR003653,P003653,FL07122,FIRST
PNR003654,P003654,FL02942,ECONOMY
PNR003655,P003655,FL01882,ECONOMY
PNR003656,P003656,FL08941,ECONOMY
PNR003657,P003657,FL08428,BUSINESS
PNR003658,P003658,FL09263,BUSINESS
PNR003659,P003659,FL01769,ECONOMY
PNR003660,P003660,FL06438,BUSINESS
PNR003661,P003661,FL03326,FIRST
PNR003662,P003662,FL08268,FIRST
PNR003663,P003663,FL05750,ECONOMY
PNR003664,P003664,FL05674,FIRST
PNR003665,P003665,FL04658,FIRST
PNR003666,P003666,FL03627,FIRST
PNR003667,P003667,FL00020,ECONOMY
PNR003668,P003668,FL09899,FIRST
PNR003669,P003669,FL05801,BUSINESS
PNR003670,P003670,FL06439,FIRST
PNR003671,P003671,FL07003,ECONOMY
PNR003672,P003672,FL01438,ECONOMY
PNR003673,P003673,FL09019,ECONOMY
PNR003674,P003674,FL00887,ECONOMY
PNR003675,P003675,FL05527,FIRST
PNR003676,P003676,FL08930,FIRST
PNR003677,P003677,FL06147,FIRST
PNR003678,P003678,FL07420,FIRST
PNR003679,P003679,FL09223,BUSINESS
PNR003680,P003680,FL07133,FIRST
PNR003681,P003681,FL06428,ECONOMY
PNR003682,P003682,FL08330,ECONOMY
PNR003683,P003683,FL05551,ECONOMY
PNR003684,P003684,FL00349,FIRST
PNR003685,P003685,FL01263,BUSINESS
PNR003686,P003686,FL09584,FIRST
PNR003687,P003687,FL02878,FIRST
PNR003688,P003688,FL08821,FIRST
PNR003689,P003689,FL04771,FIRST
PNR003690,P003690,FL03512,BUSINESS
PNR003691,P003691,FL06584,ECONOMY
PNR003692,P003692,FL00727,BUSINESS
PNR003693,P003693,FL05720,ECONOMY
PNR003694,P003694,FL01347,FIRST
PNR003695,P003695,FL01521,BUSINESS
PNR003696,P003696,FL06732,ECONOMY
PNR003697,P003697,FL08624,ECONOMY
PNR003698,P003698,FL06808,BUSINESS
PNR003699,P003699,FL03356,BUSINESS
PNR003700,P003700,FL05353,FIRST
PNR003701,P003701,FL02247,BUSINESS
PNR003702,P003702,FL08420,FIRST
PNR003703,P003703,FL05104,BUSINESS
PNR003704,P003704,FL06416,ECONOMY
PNR003705,P003705,FL09112,ECONOMY
PNR003706,P003706,FL06598,BUSINESS
PNR003707,P003707,FL09698,BUSINESS
PNR003708,P003708,FL05626,FIRST
PNR003709,P003709,FL09842,ECONOMY
PNR003710,P003710,FL02181,FIRST
PNR003711,P003711,FL05973,BUSINESS
PNR003712,P003712,FL03949,BUSINESS
PNR003713,P003713,FL02115,ECONOMY
PNR003714,P003714,FL00017,ECONOMY
PNR003715,P003715,FL00872,FIRST
PNR003716,P003716,FL03905,FIRST
PNR003717,P003717,FL04876,FIRST
PNR003718,P003718,FL04201,BUSINESS
PNR003719,P003719,FL07053,BUSINESS
PNR003720,P003720,FL09293,BUSINESS
PNR003721,P003721,FL08569,ECONOMY
PNR003722,P003722,FL08127,BUSINESS
PNR003723,P003723,FL07316,FIRST
PNR003724,P003724,FL00009,ECONOMY
PNR003725,P003725,FL03741,ECONOMY
PNR003726,P003726,FL07582,BUSINESS
PNR003727,P003727,FL02223,ECONOMY
PNR003728,P003728,FL09012,BUSINESS
PNR003729,P003729,FL02255,ECONOMY
PNR003730,P003730,FL06533,BUSINESS
PNR003731,P003731,FL08960,BUSINESS
PNR003732,P003732,FL03680,BUSINESS
PNR003733,P003733,FL09494,BUSINESS
PNR003734,P003734,FL05559,BUSINESS
PNR003735,P003735,FL09116,FIRST
PNR003736,P003736,FL01993,ECONOMY
PNR003737,P003737,FL00042,FIRST
PNR003738,P003738,FL03472,ECONOMY
PNR003739,P003739,FL05863,BUSINESS
PNR003740,P003740,FL01777,BUSINESS
PNR003741,P003741,FL03575,ECONOMY
PNR003742,P003742,FL08577,BUSINESS
PNR003743,P003743,FL02680,FIRST
PNR003744,P003744,FL02795,BUSINESS
PNR003745,P003745,FL05951,FIRST
PNR003746,P003746,FL06343,ECONOMY
PNR003747,P003747,FL05231,FIRST
PNR003748,P003748,FL07898,ECONOMY
PNR003749,P003749,FL08242,BUSINESS
PNR003750,P003750,FL05489,BUSINESS
PNR003751,P003751,FL04629,BUSINESS
PNR003752,P003752,FL08239,BUSINESS
PNR003753,P003753,FL04956,FIRST
PNR003754,P003754,FL07010,BUSINESS
PNR003755,P003755,FL01251,BUSINESS
PNR003756,P003756,FL00714,FIRST
PNR003757,P003757,FL07736,FIRST
PNR003758,P003758,FL04488,ECONOMY
PNR003759,P003759,FL07823,FIRST
PNR003760,P003760,FL00657,BUSINESS
PNR003761,P003761,FL03685,BUSINESS
PNR003762,P003762,FL04458,ECONOMY
PNR003763,P003763,FL09248,FIRST
PNR003764,P003764,FL02462,BUSINESS
PNR003765,P003765,FL05396,FIRST
PNR003766,P003766,FL08976,BUSINESS
PNR003767,P003767,FL05489,BUSINESS
PNR003768,P003768,FL05622,FIRST
PNR003769,P003769,FL08869,FIRST
PNR003770,P003770,FL05735,FIRST
PNR003771,P003771,FL08117,BUSINESS
PNR003772,P003772,FL00089,BUSINESS
PNR003773,P003773,FL06717,BUSINESS
PNR003774,P003774,FL07483,BUSINESS
PNR003775,P003775,FL09326,ECONOMY
PNR003776,P003776,FL00574,BUSINESS
PNR003777,P003777,FL04520,ECONOMY
PNR003778,P003778,FL02536,FIRST
PNR003779,P003779,FL05478,BUSINESS
PNR003780,P003780,FL04974,ECONOMY
PNR003781,P003781,FL07051,BUSINESS
PNR003782,P003782,FL00487,FIRST
PNR003783,P003783,FL05321,FIRST
PNR003784,P003784,FL07537,ECONOMY
PNR003785,P003785,FL08684,ECONOMY
PNR003786,P003786,FL02569,FIRST
PNR003787,P003787,FL06183,FIRST
PNR003788,P003788,FL02108,ECONOMY
PNR003789,P003789,FL03894,ECONOMY
PNR003790,P003790,FL09093,BUSINESS
PNR003791,P003791,FL00624,BUSINESS
PNR003792,P003792,FL02978,ECONOMY
PNR003793,P003793,FL09429,ECONOMY
PNR003794,P003794,FL06932,FIRST
PNR003795,P003795,FL08561,FIRST
PNR003796,P003796,FL01428,ECONOMY
PNR003797,P003797,FL09383,FIRST
PNR003798,P003798,FL01661,ECONOMY
PNR003799,P003799,FL05422,ECONOMY
PNR003800,P003800,FL02110,BUSINESS
PNR003801,P003801,FL05354,ECONOMY
PNR003802,P003802,FL02446,FIRST
PNR003803,P003803,FL07862,BUSINESS
PNR003804,P003804,FL08891,FIRST
PNR003805,P003805,FL00401,BUSINESS
PNR003806,P003806,FL00934,ECONOMY
PNR003807,P003807,FL04820,FIRST
PNR003808,P003808,FL02102,ECONOMY
PNR003809,P003809,FL08619,ECONOMY
PNR003810,P003810,FL02946,BUSINESS
PNR003811,P003811,FL03491,FIRST
PNR003812,P003812,FL09730,BUSINESS
PNR003813,P003813,FL00365,ECONOMY
PNR003814,P003814,FL09780,ECONOMY
PNR003815,P003815,FL05174,BUSINESS
PNR003816,P003816,FL05174,ECONOMY
PNR003817,P003817,FL05777,BUSINESS
PNR003818,P003818,FL01429,BUSINESS
PNR003819,P003819,FL01769,ECONOMY
PNR003820,P003820,FL09864,BUSINESS
PNR003821,P003821,FL07686,FIRST
PNR003822,P003822,FL08722,FIRST
PNR003823,P003823,FL06201,ECONOMY
PNR003824,P003824,FL02984,FIRST
PNR003825,P003825,FL00100,BUSINESS
PNR003826,P003826,FL06267,FIRST
PNR003827,P003827,FL01947,ECONOMY
PNR003828,P003828,FL07095,BUSINESS
PNR003829,P003829,FL08985,FIRST
PNR003830,P003830,FL08135,BUSINESS
PNR003831,P003831,FL06885,ECONOMY
PNR003832,P003832,FL09807,ECONOMY
PNR003833,P003833,FL03248,ECONOMY
PNR003834,P003834,FL00417,ECONOMY
PNR003835,P003835,FL09646,ECONOMY
PNR003836,P003836,FL04614,BUSINESS
PNR003837,P003837,FL03734,ECONOMY
PNR003838,P003838,FL09282,ECONOMY
PNR003839,P003839,FL03074,ECONOMY
PNR003840,P003840,FL02541,FIRST
PNR003841,P003841,FL04916,ECONOMY
PNR003842,P003842,FL00480,FIRST
PNR003843,P003843,FL06102,FIRST
PNR003844,P003844,FL08771,FIRST
PNR003845,P003845,FL00040,BUSINESS
PNR003846,P003846,FL06838,FIRST
PNR003847,P003847,FL06586,BUSINESS
PNR003848,P003848,FL07540,FIRST
PNR003849,P003849,FL05825,ECONOMY
PNR003850,P003850,FL06399,ECONOMY
PNR003851,P003851,FL04902,BUSINESS
PNR003852,P003852,FL07549,BUSINESS
PNR003853,P003853,FL05993,FIRST
PNR003854,P003854,FL02974,FIRST
PNR003855,P003855,FL03084,FIRST
PNR003856,P003856,FL00246,FIRST
PNR003857,P003857,FL00410,BUSINESS
PNR003858,P003858,FL00874,ECONOMY
PNR003859,P003859,FL01315,ECONOMY
PNR003860,P003860,FL04123,ECONOMY
PNR003861,P003861,FL06434,BUSINESS
PNR003862,P003862,FL08913,FIRST
PNR003863,P003863,FL02164,BUSINESS
PNR003864,P003864,FL04865,FIRST
PNR003865,P003865,FL07279,FIRST
PNR003866,P003866,FL03677,FIRST
PNR003867,P003867,FL02779,FIRST
PNR003868,P003868,FL08612,FIRST
PNR003869,P003869,FL05856,FIRST
PNR003870,P003870,FL06598,ECONOMY
PNR003871,P003871,FL02031,BUSINESS
PNR003872,P003872,FL03930,FIRST
PNR003873,P003873,FL01736,ECONOMY
PNR003874,P003874,FL00629,ECONOMY
PNR003875,P003875,FL08941,BUSINESS
PNR003876,P003876,FL00390,FIRST
PNR003877,P003877,FL03757,BUSINESS
PNR003878,P003878,FL01284,BUSINESS
PNR003879,P003879,FL04438,ECONOMY
PNR003880,P003880,FL03399,ECONOMY
PNR003881,P003881,FL00954,FIRST
PNR003882,P003882,FL01701,ECONOMY
PNR003883,P003883,FL08610,ECONOMY
PNR003884,P003884,FL01111,BUSINESS
PNR003885,P003885,FL08930,FIRST
PNR003886,P003886,FL08395,FIRST
PNR003887,P003887,FL09924,FIRST
PNR003888,P003888,FL07031,BUSINESS
PNR003889,P003889,FL03965,BUSINESS
PNR003890,P003890,FL06508,BUSINESS
PNR003891,P003891,FL08743,FIRST
PNR003892,P003892,FL05923,FIRST
PNR003893,P003893,FL06776,BUSINESS
PNR003894,P003894,FL01756,BUSINESS
PNR003895,P003895,FL01251,ECONOMY
PNR003896,P003896,FL07823,BUSINESS
PNR003897,P003897,FL08047,FIRST
PNR003898,P003898,FL00730,BUSINESS
PNR003899,P003899,FL02789,ECONOMY
PNR003900,P003900,FL00889,FIRST
PNR003901,P003901,FL06497,BUSINESS
PNR003902,P003902,FL08690,FIRST
PNR003903,P003903,FL09950,FIRST
PNR003904,P003904,FL05305,FIRST
PNR003905,P003905,FL01943,ECONOMY
PNR003906,P003906,FL00054,ECONOMY
PNR003907,P003907,FL05864,FIRST
PNR003908,P003908,FL01912,ECONOMY
PNR003909,P003909,FL08097,ECONOMY
PNR003910,P003910,FL07606,FIRST
PNR003911,P003911,FL05952,ECONOMY
PNR003912,P003912,FL03413,FIRST
PNR003913,P003913,FL06501,BUSINESS
PNR003914,P003914,FL09379,BUSINESS
PNR003915,P003915,FL07966,ECONOMY
PNR003916,P003916,FL02764,FIRST
PNR003917,P003917,FL02537,ECONOMY
PNR003918,P003918,FL03866,BUSINESS
PNR003919,P003919,FL07298,FIRST
PNR003920,P003920,FL00513,ECONOMY
PNR003921,P003921,FL01600,FIRST
PNR003922,P003922,FL03438,FIRST
PNR003923,P003923,FL06099,FIRST
PNR003924,P003924,FL04543,BUSINESS
PNR003925,P003925,FL06909,FIRST
